"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100"
"gene44",-2.53473450428114,-5.36348211746542,-1.33113465065642,1.99777977027046,-0.253446695648418,-3.48373793564571,0.665072995984856,-2.28617546051058,-9.02914972057213,-4.85486129718321,-0.267854131412661,-6.40882001367717,-4.44719620534192,-5.21518139080354,-9.88781225881516,-3.05089588346112,1.90148758819789,0.960203345127721,-3.26411953171342,-0.57463720306579,1.36437280484519,-5.03131321012264,-1.50846633036046,-1.83134469450932,-0.629114472565788,-1.39740236406852,-4.24410120026868,-2.42147890624085,0.757581258941457,-1.29709091413705,-2.09842024857149,-1.4439363375915,-3.76083535925372,-9.59611431242853,-3.79703361678667,-0.955045129186118,-7.21284238628722,-5.07986867950973,-4.64212399128511,-6.0522861702286,-1.4110652154904,5.08596054767099,-0.202448428910489,-6.44577025367412,-1.30623146350501,3.14275241638546,-3.16661735188125,-0.258126707996819,-4.12929096840953,-0.48642079298034,-1.60315291806697,-2.60584328432873,-2.27994556672563,0.665962785036555,-2.94750325177174,-4.42434953919334,0.456784491302197,-4.09064079131645,-9.52774659404261,-2.78204950989479,0.560596332169784,-6.16302492064122,-5.60282117586985,-1.38452254717054,-10.2074768338763,-0.964593858164337,3.32683722184382,-2.68424041619643,-3.86325764637575,-0.555814109778924,3.38667929291467,-2.45132467460874,-3.16131957584925,-3.93380216339085,-0.602393413095023,-0.0844034325202283,-3.81122993031378,-1.2693354213831,1.3279015785551,0.180250693363097,-2.63095169341388,-1.32927361179271,-4.21979380350097,-8.16967091521818,-2.78439863274992,0.481991144091147,-8.16931969686056,-6.40504360194644,-2.53828751824026,-9.66353506936648,-2.04937597044503,3.08975420274752,-2.49031192590082,-3.49663957239064,-2.71112997890862,0.674102639991002,-5.95710147866295,0.0367765355836729,-1.9668963813812,0.1534758832113
"gene45",-0.411956284142946,-6.25902122640404,-2.05795305600048,-3.38133851101027,2.87524555320642,-0.853849862022818,-3.64642478615326,0.145584929178513,2.19006792714538,-3.19268424538531,5.25220495512406,3.38709503190891,6.78393854821673,-0.953143796965326,-0.821259643029282,-2.63500263658375,-1.73099819870677,1.21239657456088,-2.96653831606699,3.31276888254043,0.254785354966445,-0.943025592386712,-2.37120748628106,4.46171637120537,2.36208942072788,-1.05934980977989,-6.86172744248194,-0.666193886165737,-3.32690825987569,-0.874642915019618,-0.741847639181591,-5.37149865011017,1.24620002468533,1.31354881107554,-3.62342544378718,6.12393293998638,3.12814774902508,7.76681144938212,-1.90541279296809,-0.891541385981143,-1.91852362498905,-1.10849864073315,2.23330310353016,-3.42804179797106,3.80986890379473,2.58260367858931,1.38691784064266,-0.716624291857391,2.13439959721144,3.0041402425253,0.740294816792917,-5.6432886444764,-2.24683168510611,-5.05832179962355,1.55678942295721,0.445207320557171,-3.73938949883036,0.170206746749782,3.22259647133012,-2.51063710793547,5.1167170401131,2.81216478666593,4.75888741203709,-2.43805364995838,-1.26972701168153,0.311697072612198,-1.53446381701429,2.92878705923863,-5.09520781552132,2.79559429103229,2.18016183057314,0.0699774839080759,-1.26433042297854,3.01317378113268,1.51831541169433,1.47203559323262,-6.76530028688341,-0.237071093601641,-5.27320334533761,-0.0968943246535966,0.544391581727787,-5.40433036242147,-0.797684390652961,1.29777941119368,-3.28350964458257,6.74301921534839,3.05638248575524,5.56130055105288,-1.72601481688583,0.844796465798125,-2.69700019013361,-3.71913111379593,3.26761887888854,-2.28045305714383,3.08756203992481,2.75966412918028,-2.25017076919651,2.12028886482439,2.06257633001433,5.47970082358138
"gene46",0.864965304200908,2.9182416585711,-1.302180194911,-4.57289620296436,0.269847195675437,-2.81520181351074,-2.21298159479653,-3.80919303740108,0.975314277128942,-2.65103821704133,-1.07987090589819,-1.49479414274314,1.72169732971253,-3.23344266941697,-1.27679361385454,-2.82062255144515,-0.92409085403656,-0.208887778694631,3.61903026556057,-6.17408838013211,4.08911883787251,-2.18356539354778,-4.29842283451164,0.151830491718828,-2.95864862493934,-1.80720945425722,3.3208527571483,-1.02522233522742,-6.00740947405855,-0.592346780753237,-1.94125934973663,-1.23692378722171,-3.1340973046031,1.13198997230658,-2.25899963622731,-0.334895251048987,-3.17725487608671,1.00673333802782,-1.49163281491914,0.634411307654057,0.571621746200142,-2.08921587035526,0.577246189316807,1.99373789906613,-6.99525052411819,4.48535423502243,-2.54305723111344,-4.00378692227507,-0.459670476123094,-3.6395531857243,0.241750574734013,2.92042645672151,-1.23047000051442,-4.89857843723234,-1.60646649922902,-1.33649459538114,-1.87683121671202,-3.53980717463851,0.464653106491094,-2.18586698339058,0.468868703891939,-1.91125238854728,-1.91914218512974,-2.28722797169613,1.30954608734033,0.056535301811999,-1.97084673738481,0.333511234813028,0.799579390949525,-6.22965354232886,2.55130068789773,-5.10707240821894,-5.47413411419413,-0.0227149592347122,-1.67942329844399,1.05630262380375,4.19650684140058,-2.24201732683629,-5.27779180391755,-1.25046063914104,-0.0949099078861941,-2.54758874722722,-3.26288209946884,1.47485462922673,-1.92918065154058,0.311016351110161,-3.03519994018522,-1.3309014564914,-1.66228083688704,0.25445277060618,-1.90554460577591,-1.43110486769772,-0.263350533522501,4.44875778801633,-6.43031825591628,2.89343454482183,-3.26895380956792,-2.50012930735947,0.346816308869506,-0.438528049865413
"gene47",-2.71021179972939,-5.64102628486053,-0.45049127081305,3.02592098727404,-6.21942687059317,-4.34995716392364,-2.16068369086085,-4.1027237767107,-4.54289592789806,-8.67692662060787,-2.88080937979029,-3.9454320746405,-5.31551198672407,-0.821363014044288,-3.09214002365396,-3.27237307432928,-3.67268000932991,-3.40521748370333,-2.42528819360235,-2.40978971060031,-6.74673708568154,-9.38636445079693,-11.5289180021853,-8.94064354008977,-4.10951828371883,-2.56477191988228,-2.86870951656734,-2.06181667517677,0.525417341887727,-9.66555801970769,-4.03725179584936,-6.01165614947797,-3.79345317281099,-5.44452339137529,-6.42533728610619,-2.96448548734061,-6.24990773100678,-5.76568353617602,-2.8301960774859,-4.8713873174499,-0.295168738334687,-4.79288498882567,-1.66612960082376,-4.54421626521582,1.93252463405636,-8.05824925470476,-8.85309421419718,-11.1238295345681,-14.1411931530644,-2.92043052497365,-3.77063968067346,-3.1359763981171,-1.44814190370723,-0.752017354362388,-10.6152433781237,-4.31124889960434,0.360645068230337,-4.69527513243949,-6.62495299424299,-8.94169159128901,1.16919004038397,-2.82698278202812,-4.22997405550961,-2.79622472124873,-4.93454990763737,-0.497548045794258,-3.91169339265487,-6.20528368364655,1.77071363912793,2.50613166595855,-8.97816578893093,-7.59458951401791,-11.7562844211961,-14.3056617320767,-4.86059367784012,-2.58350732245993,-3.38278384575886,-0.624678209055973,1.27523393376469,-5.58724109432271,-3.8490233301667,-0.411044676290557,-8.21150307535861,-3.49984345805521,-7.86468288637655,0.0724869391407471,-6.35208763483345,-5.56301135614348,-1.33659509037653,-4.97693372056087,-0.328238026318713,-5.33153270088111,-3.4249726947851,-2.07119823497534,-2.29788257355456,-7.85969866398934,-10.2742406250981,-11.9899471653381,-11.0940942926426,-5.43322614733255
"gene48",-3.14423764312619,0.549554116449305,-2.51525814860585,-3.15891192122474,-5.31968160158592,-5.1004768914351,-2.80162175178254,-6.0235907014403,-0.447346842195356,-2.62409484521165,1.30347994402296,-4.87316378100233,-0.36471266517878,-1.58233928051411,-4.58891744146433,-4.99112041044049,-1.45704239299684,-3.989639293105,0.977482516337978,6.0584373574656,0.0427379881384808,-2.85373901566721,0.264838088476401,-2.02214455695534,-4.02844997525384,-3.58577600687081,-9.51833695246535,-1.61714346555735,-9.50489874962527,-1.10921178507222,-5.04636931981366,0.645817780005067,-4.3745791042261,-0.492372086612196,-3.52315677894569,3.59832954156977,-1.63742047629454,0.167494775355398,-0.506816959536428,-3.04145163940763,-9.04095674431037,-8.79483435110083,-4.8309355849802,2.73745896381203,-1.74357250139242,-4.61550759901941,-6.59078509948039,-2.89810855676992,2.51941565024692,-4.14176282833336,-4.2851201989025,-7.93435771152479,-0.882043702576151,-7.41237584183692,-2.51172585701231,-6.2026829600545,-5.85753414163082,-2.45687151956651,0.271842617161682,0.24513771119801,-2.43798255881982,-5.67510941898051,-3.9079556061544,0.0999338333492817,-0.160182894016914,-4.44276492365236,-8.02824864774514,0.771824693143331,-2.59448103700562,-1.1796837127633,1.39794326352609,-8.00683597629198,0.3450278575476,2.95325644158716,-4.34352261897949,-3.95452471773457,-6.96729156814171,-0.314689350566699,-8.53843626279303,-6.56791004678572,-2.5909862372129,-6.552051185161,-2.9904512457641,-1.36709401193536,-0.0647138314920013,-1.60283325680655,-1.40407968266764,2.82216311764558,1.21236668450794,-3.61724519061844,-10.5608162624586,-3.68399347319895,-0.577122360669967,-0.803640199469964,5.68235046715227,1.18232549192475,-2.33600278207853,-2.47019816336148,-3.5841395732028,-0.0268990664661788
"gene49",0.128136506173819,0.99415972369442,-1.09802364434872,-1.06830924593722,-4.93422808389191,-2.50257638027009,-1.03572664777849,-6.71116606068879,0.683775428557117,0.110645933218925,-0.142110034802584,2.52101575051055,-1.26498067428632,-0.11796166571969,-1.07383611713295,0.51334030760628,0.533590604627185,1.86637898914912,-0.628020483402105,-0.350567450263573,-0.0615526991485611,-6.36335878352851,2.16603386051589,-4.57989121258416,0.222370377709922,-0.721647877145706,-0.44880674692994,-1.44218265195332,-5.07546682557317,-5.38306269595101,-1.1394178328031,-2.49033261696437,-5.33277346559422,1.45304552229557,-0.330982993106588,0.192365290919504,2.9094693482484,0.248348213212737,1.40382737788141,-0.283952716304459,-0.792282952554313,-0.226684329991044,1.2786680866098,-1.68577319175807,-0.901597272528865,-0.231276785754334,-5.91614604930199,2.56572390358343,-4.454009690057,0.708534560479313,-0.83534499822884,0.217126748433969,-2.23491404080623,-3.26723302802836,-6.44267364580702,-2.40974060694883,-3.6214835650585,-7.03759919069348,5.31744000754122,0.716862465108318,-1.91638187742718,1.61849965897393,-2.30251305148893,0.31095609590656,-0.333134672496604,1.80549637109846,-0.721393300041162,0.165829896485642,-3.22475233248014,-1.82205305084262,-1.56263252718487,-8.03362969662048,0.790963372375946,-2.46281333232172,0.413709368906304,-1.03681073116381,1.01209069226608,-2.36089991044471,-5.17658005983015,-8.16582368368229,-0.145945634387498,-2.86822851346521,-8.40675869790237,0.798531071731269,1.37082939458914,-0.859795535707896,1.06376326458162,-1.63926250924628,0.4829913532651,0.697282990423021,-0.0835186555412613,1.27056076606333,0.836270681270159,-0.641606272814522,-1.03566685543613,-0.741715615734643,-7.72789179304752,2.73165397897071,-4.33350250328469,1.94110691100579
"gene50",-1.9395930154767,0.259985881961382,-5.41560793417732,-7.38917467646163,-5.67675987654708,0.753386061124548,-1.89867601691417,2.25848476227621,-5.08951174474702,3.27737384182365,-1.1544512050912,-2.65702096309147,-4.79545378034362,-4.42961950852706,0.00704342253066398,-3.58074001771785,-2.30189966069463,5.40734451383932,-0.863221065977966,-0.320753792104831,2.54304450527044,-6.62846021813252,0.16505308738243,1.31939389797859,3.8235953398801,-1.77546911731447,-1.37403037294315,-3.79371538371951,-5.23040556960403,-4.53282350197131,1.34941101352884,-2.2532621378545,3.41896433980749,-2.73099490264921,2.20262202954632,-3.38370300322246,1.38090250734984,-5.8119301860879,-2.275812157694,2.08802475345558,-3.18903501159458,-3.82307177882105,4.5103679080245,1.05724194434531,-0.460933844288024,2.20681144022644,-6.6166578342227,-2.352250929941,3.4202458935018,1.95602763115459,-2.51487054027855,0.122250066632204,-4.28066185333673,-6.0249876438033,-4.65531823623341,1.4014683363419,-0.895901869744332,3.1369151433755,-1.67680579836982,0.218105701889222,-1.82869405607064,1.4443713315732,-2.61985247298575,-4.10445165032354,1.39886588938252,-3.18095354723644,-2.57912550072923,4.59985654478196,-2.51613146986677,-1.78003669796197,2.37240042140954,-6.09345375636515,-0.304519556741862,3.12051867397838,2.20826513849392,-3.08166897351934,-0.836348168719022,-6.13229384120573,-8.09491383653478,-3.53911275640254,-1.05161641871432,-3.56860288077071,5.23927800216726,-1.45571982185239,2.31106482019769,-3.08719786632006,1.15835220158098,-4.90747174682553,-3.12477599931049,-0.471381079873699,-3.29275972801431,-2.43744746724241,3.61964227624741,0.406926376158653,-1.08384853000872,3.74499231245947,-6.40789119568527,-2.22531035477291,2.29033407784621,2.72360613109027
"gene51",-1.54669766498398,-3.57889598661679,-2.71273014028332,-2.65814261572212,-5.45195148580747,-0.966103268429301,3.93708867465453,1.64049194643663,-2.33041912515459,-6.53236689188738,-3.80065076178483,2.30922984738146,2.41704272100024,-0.65918527460191,-4.27907135406919,2.93625143098483,3.79707184583359,-4.11689781780865,4.64666140338769,-5.32756933166241,1.58099178949916,-0.606918356772264,-7.80814907259951,-7.90874033728885,-2.67657930423295,-1.25166507688922,-6.99809257909007,-3.46727600515781,-5.79014154167474,-5.68696500198288,0.989046821412006,3.30863919254584,-0.289769398214215,-1.16184201128878,-7.67609886840734,-5.638678189764,-0.266346456684234,3.6726484482716,0.084812239721517,-3.35586932378399,0.931942511517743,2.12313875505816,-1.75407846956818,2.46910507286071,-6.39428915261521,1.53897836665838,-0.840518265353787,-6.8826813844604,-6.14846759572038,-2.29106171113685,0.821604384460207,-5.87392035182169,-3.11437895431818,-5.44017693529602,-3.46166290664013,-1.73416292395554,2.88188558150452,-1.31000986627339,-0.906232852752653,-3.44672885554365,-6.25493678270698,3.47966829622261,2.60642254281336,1.78440072850651,-3.06502430821905,3.84371592925757,1.11497841251844,-6.74439335277955,-0.0895684100310873,-6.50622307821921,3.56680507423849,-3.2479854236926,-8.78465589772468,-4.42849759283427,-0.449371337329805,-0.718505113416813,-2.80855775834361,-4.60041697510667,-4.52080487917778,-4.08743064169783,4.58899449570611,4.60516778410984,-0.756258334791978,-1.50898504026842,-4.8108300476203,-4.37226606973306,0.14379214021102,0.496967390776521,0.0482209062215535,-4.45182325214987,1.93761486995048,3.63701127631989,-4.40926621810581,3.24464817836175,-5.77902639207093,3.04204763769589,-0.661289767932677,-6.36489535029458,-6.31254475251767,2.11614661551001
"gene52",0.564064657295399,-3.71226333051795,3.73971221726919,-1.6744863014145,2.18858452248255,1.79045783902807,4.45423452625918,2.6861725979557,4.02599192431701,-0.796944673494324,0.575209300726436,-2.81679688527639,-2.7514715246089,2.37456811084994,3.33150955833521,-3.63334960930702,4.10280912323309,0.3541270924398,-1.13049201198302,0.617295180237323,-0.830147683716144,-1.657202586022,-4.59235372324281,2.99772240509061,-3.93953015288318,0.101452615528373,-3.11540644851642,2.74394222153406,-0.594297367873056,1.57982681150421,1.17979757451196,5.24909832576414,3.42348421779906,4.80999082242051,0.923564453244013,-1.15461234013637,-1.81505538477928,-3.74286629257308,0.55809568110806,3.75394806300758,-1.77877551051058,6.43356514574792,-0.794377585192682,-0.996784127155097,1.76888466471082,0.135153443670577,-2.12125909335973,-5.21020025977226,2.48185610883366,-3.91290544779472,-0.33000425683161,-3.21856016493104,2.7628444507647,0.470619597958598,1.57173799662877,1.74485760735221,6.78712013105532,0.488004820260557,4.35225946577716,-0.74583311364748,0.27494296461655,-3.97082359755073,-2.18473229307736,3.36104457247635,3.27070637654923,-2.23217539490973,7.62704348702079,-1.1315073919842,-0.326895994961479,3.43862502586783,-0.879346624591102,-3.30318220171651,-3.46889147683459,0.456184247519211,-2.76509003966567,-0.873748892059085,-3.67478800229637,2.41253721925259,-0.867732198858279,3.90795754950747,-1.33195829938635,7.56821367826052,2.56031412211331,4.09098028899912,-1.83468148614448,0.245369638173242,-1.34789181461795,-4.70346511651637,3.99175740165466,3.23195807927797,-0.815768712664187,6.75631977166933,0.842387489055698,0.432065289721761,2.91129905144671,-0.384182523212909,-1.56774583236168,-2.79420705116738,3.48749237195171,-5.02994431113436
"gene53",2.01291451444248,2.35416046483004,3.7012097058679,-2.49709964684442,0.380690395268302,0.797588995043847,2.48490682524535,2.89427684413658,-0.713004701456218,5.59177305098569,7.17604085393653,-0.343864149596742,-0.818355809322162,-5.03344769374698,3.83953995650452,2.75056187217251,-3.49010777076548,-2.29808385269747,4.256165679059,3.54456750984472,8.88556410865452,2.56687782309401,-0.338341129242079,1.65007524647865,1.77432021076914,-0.0416917658946212,3.00353410653833,2.83266089136854,-5.70628931327335,1.68702457215392,-1.29822534538353,6.8250190807606,0.436671002915588,1.47221833625892,3.42292483381508,5.68035766118862,-0.698286729607091,0.537941693651074,-4.38108904621209,3.94169517695197,2.0440366970977,-6.96355790430684,0.166376408207199,5.83442157007018,2.76669992574221,6.97099996279046,-0.377529748016717,-3.37250192489784,4.64066163129471,1.23486028887988,2.99597141125012,2.07457172014636,3.03244550131682,-1.98416670574764,2.97353447174499,-2.31603508556345,4.25879274201559,2.40063484848642,-0.68509976059523,5.23192379672932,4.06578158438745,-0.997224206792599,0.204138239666543,-3.63223860652755,2.6978640547021,0.277951881904384,-6.57426839092509,0.866017946867511,4.52839117794964,3.63982712244408,9.09523566749209,1.55360633005197,0.176605823005112,3.51508812945109,2.13868515476551,0.54943273653775,1.78992054489135,3.90368360248467,-2.44010002470608,2.12580174377311,-2.28677100098641,4.34611551717688,3.38376236208088,0.431650814554577,6.19391187615554,5.77327295536326,0.427516679234304,0.279561223412931,-3.48129370753189,4.06849323671459,0.902900900730706,-4.70070299238331,1.65687553193964,6.62856267020929,2.16638034452901,9.99937378054952,2.1972752175655,-0.886152714992518,3.06778695504079,3.15833320546582
